#auto generated file!
180.0;319;512;569
186.0;326;511;563
192.0;333;515;552
198.0;337;517;546
204.0;337;523;540
210.0;338;526;536
216.0;345;528;527
222.0;341;539;520
228.0;347;542;511
234.0;355;541;504
240.0;359;538;503
246.0;356;538;506
252.0;357;532;511
258.0;362;531;507
264.0;360;538;502
270.0;361;533;506
276.0;359;531;510
282.0;357;533;510
288.0;362;528;510
294.0;368;522;510
300.0;368;527;505
306.0;367;531;502
312.0;370;531;499
318.0;368;532;500
324.0;367;537;496
330.0;368;532;500
336.0;370;532;498
342.0;370;525;505
348.0;368;529;503
354.0;367;525;508
360.0;367;527;506
366.0;369;523;508
372.0;370;523;507
378.0;370;523;507
384.0;375;522;503
390.0;378;523;499
396.0;380;517;503
402.0;377;521;502
408.0;377;524;499
414.0;379;520;501
420.0;386;519;495
426.0;386;515;499
432.0;390;522;488
438.0;389;526;485
444.0;389;535;476
450.0;391;532;477
456.0;392;532;476
462.0;394;534;472
468.0;398;543;459
474.0;397;546;457
480.0;397;546;457
486.0;399;551;450
492.0;397;548;455
498.0;400;552;448
504.0;399;560;441
510.0;402;562;436
516.0;405;566;429
522.0;406;571;423
528.0;411;571;418
534.0;407;570;423
540.0;405;572;423
546.0;405;576;419
552.0;403;581;416
558.0;407;578;415
564.0;411;573;416
570.0;411;574;415
576.0;406;583;411
582.0;408;574;418
588.0;407;575;418
594.0;411;571;418
600.0;411;572;417
606.0;415;566;419
612.0;417;561;422
618.0;415;557;428
624.0;415;553;432
630.0;412;557;431
636.0;410;565;425
642.0;412;561;427
648.0;412;564;424
654.0;411;570;419
660.0;417;569;414
666.0;417;572;411
672.0;420;574;406
678.0;420;571;409
684.0;416;567;417
690.0;414;571;415
696.0;414;578;408
702.0;413;574;413
708.0;413;568;419
714.0;415;565;420
720.0;416;557;427
726.0;415;558;427
732.0;420;559;421
738.0;418;552;430
744.0;418;554;428
750.0;416;547;437
756.0;416;544;440
762.0;416;549;435
768.0;419;554;427
774.0;414;554;432
780.0;420;548;432
786.0;425;549;426
792.0;423;548;429
798.0;426;545;429
804.0;425;546;429
810.0;433;538;429
816.0;434;538;428
822.0;433;542;425
828.0;430;544;426
834.0;428;548;424
840.0;427;544;429
846.0;425;541;434
852.0;421;537;442
858.0;424;536;440
864.0;426;528;446
870.0;428;526;446
876.0;429;524;447
882.0;433;528;439
888.0;433;523;444
894.0;429;530;441
900.0;434;528;438
906.0;438;525;437
912.0;439;529;432
918.0;438;528;434
924.0;446;522;432
930.0;444;523;433
936.0;444;530;426
942.0;446;534;420
948.0;440;537;423
954.0;441;542;417
960.0;446;540;414
966.0;451;536;413
972.0;454;543;403
978.0;452;540;408
984.0;448;535;417
990.0;447;536;417
996.0;443;534;423
1002.0;441;535;424
1008.0;442;539;419
1014.0;442;535;423
1020.0;443;537;420
1026.0;446;536;418
1032.0;449;532;419
1038.0;455;530;415
1044.0;455;531;414
1050.0;448;531;421
1056.0;444;535;421
1062.0;452;542;406
1068.0;451;545;404
1074.0;447;556;397
1080.0;450;552;398
1086.0;450;545;405
1092.0;452;544;404
1098.0;441;548;411
1104.0;442;552;406
1110.0;446;560;394
1116.0;442;558;400
1122.0;444;554;402
1128.0;442;552;406
1134.0;438;553;409
1140.0;438;551;411
1146.0;444;558;398
1152.0;443;558;399
1158.0;440;563;397
1164.0;439;558;403
1170.0;437;561;402
1176.0;436;560;404
1182.0;437;560;403
1188.0;435;561;404
1194.0;438;559;403
1200.0;438;554;408
1206.0;436;558;406
1212.0;441;554;405
1218.0;440;551;409
1224.0;440;554;406
1230.0;441;547;412
1236.0;442;546;412
1242.0;443;545;412
1248.0;444;542;414
1254.0;444;537;419
1260.0;444;534;422
1266.0;449;531;420
1272.0;452;527;421
1278.0;453;533;414
1284.0;452;533;415
1290.0;447;533;420
1296.0;446;535;419
1302.0;449;538;413
1308.0;450;537;413
1314.0;449;537;414
1320.0;447;536;417
1326.0;445;536;419
1332.0;444;536;420
1338.0;446;531;423
1344.0;449;522;429
1350.0;448;522;430
1356.0;447;526;427
1362.0;439;524;437
1368.0;438;527;435
1374.0;443;527;430
1380.0;443;524;433
1386.0;439;523;438
1392.0;438;531;431
1398.0;439;533;428
1404.0;442;535;423
1410.0;443;532;425
1416.0;444;533;423
1422.0;446;539;415
1428.0;444;533;423
1434.0;443;533;424
1440.0;449;535;416
1446.0;447;537;416
1452.0;446;530;424
1458.0;446;531;423
1464.0;436;538;426
1470.0;435;534;431
1476.0;435;533;432
1482.0;430;538;432
1488.0;430;542;428
1494.0;429;538;433
1500.0;429;543;428
1506.0;436;545;419
1512.0;438;541;421
1518.0;434;543;423
1524.0;434;538;428
