#auto generated file!
180.0;221;394;485
186.0;225;398;477
192.0;224;397;479
198.0;225;394;481
204.0;230;403;467
210.0;234;404;462
216.0;237;408;455
222.0;235;416;449
228.0;233;419;448
234.0;234;417;449
240.0;234;415;451
246.0;238;420;442
252.0;239;425;436
258.0;245;430;425
264.0;247;431;422
270.0;251;439;410
276.0;253;436;411
282.0;260;436;404
288.0;257;434;409
294.0;257;437;406
300.0;257;437;406
306.0;259;433;408
312.0;262;436;402
318.0;262;431;407
324.0;266;436;398
330.0;266;433;401
336.0;265;441;394
342.0;268;445;387
348.0;267;450;383
354.0;271;454;375
360.0;274;457;369
366.0;274;457;369
372.0;275;461;364
378.0;277;462;361
384.0;277;465;358
390.0;278;468;354
396.0;274;470;356
402.0;274;472;354
408.0;272;470;358
414.0;277;469;354
420.0;278;466;356
426.0;280;464;356
432.0;277;464;359
438.0;271;468;361
444.0;272;470;358
450.0;279;467;354
456.0;286;464;350
462.0;289;465;346
468.0;287;461;352
474.0;291;468;341
480.0;295;465;340
486.0;300;463;337
492.0;301;461;338
498.0;303;460;337
504.0;305;457;338
510.0;307;461;332
516.0;307;460;333
522.0;302;454;344
528.0;302;450;348
534.0;303;452;345
540.0;305;455;340
546.0;306;456;338
552.0;303;451;346
558.0;299;455;346
564.0;299;451;350
570.0;298;451;351
576.0;299;452;349
582.0;302;445;353
588.0;305;440;355
594.0;300;443;357
600.0;299;445;356
606.0;298;447;355
612.0;301;443;356
618.0;296;444;360
624.0;295;449;356
630.0;298;447;355
636.0;303;445;352
642.0;303;445;352
648.0;306;443;351
654.0;302;445;353
660.0;306;443;351
666.0;305;447;348
672.0;307;444;349
678.0;311;441;348
684.0;317;443;340
690.0;321;441;338
696.0;319;441;340
702.0;317;437;346
708.0;320;433;347
714.0;323;427;350
720.0;327;422;351
726.0;331;422;347
732.0;332;420;348
738.0;335;413;352
744.0;333;411;356
750.0;332;409;359
756.0;334;408;358
762.0;338;405;357
768.0;338;404;358
774.0;337;399;364
780.0;338;398;364
786.0;341;400;359
792.0;342;400;358
798.0;337;398;365
804.0;334;398;368
810.0;335;399;366
816.0;339;396;365
822.0;339;392;369
828.0;339;397;364
834.0;337;404;359
840.0;336;402;362
846.0;341;403;356
852.0;335;404;361
858.0;334;405;361
864.0;337;401;362
870.0;335;397;368
876.0;334;402;364
882.0;327;404;369
888.0;327;402;371
894.0;326;404;370
900.0;330;403;367
906.0;334;404;362
912.0;333;400;367
918.0;329;403;368
924.0;325;401;374
930.0;324;403;373
936.0;325;401;374
942.0;327;398;375
948.0;324;404;372
954.0;323;405;372
960.0;320;405;375
966.0;326;400;374
972.0;327;397;376
978.0;326;402;372
984.0;322;399;379
990.0;323;393;384
996.0;325;393;382
1002.0;329;396;375
1008.0;327;395;378
1014.0;329;389;382
1020.0;337;389;374
1026.0;337;389;374
1032.0;339;388;373
1038.0;339;388;373
1044.0;343;388;369
1050.0;348;385;367
1056.0;345;387;368
1062.0;343;390;367
1068.0;338;394;368
1074.0;335;397;368
1080.0;329;395;376
1086.0;332;392;376
1092.0;334;394;372
1098.0;336;393;371
1104.0;337;392;371
1110.0;338;393;369
1116.0;338;387;375
1122.0;334;390;376
1128.0;332;393;375
1134.0;331;400;369
1140.0;329;403;368
1146.0;329;401;370
1152.0;329;407;364
1158.0;329;412;359
1164.0;329;413;358
1170.0;329;419;352
1176.0;327;417;356
1182.0;329;419;352
1188.0;329;425;346
1194.0;329;427;344
1200.0;332;424;344
1206.0;336;426;338
1212.0;337;423;340
1218.0;336;421;343
1224.0;339;420;341
1230.0;339;416;345
1236.0;340;416;344
1242.0;340;412;348
1248.0;340;419;341
1254.0;348;415;337
1260.0;347;414;339
1266.0;347;419;334
1272.0;344;422;334
1278.0;343;425;332
1284.0;343;424;333
1290.0;343;427;330
1296.0;348;427;325
1302.0;344;421;335
1308.0;342;418;340
1314.0;344;429;327
1320.0;340;431;329
1326.0;344;430;326
1332.0;342;431;327
1338.0;340;435;325
1344.0;339;434;327
1350.0;343;428;329
1356.0;342;430;328
1362.0;344;427;329
1368.0;350;428;322
1374.0;344;430;326
1380.0;343;434;323
1386.0;344;428;328
1392.0;337;428;335
1398.0;337;420;343
1404.0;340;416;344
1410.0;340;419;341
1416.0;340;419;341
1422.0;337;421;342
1428.0;335;422;343
1434.0;340;417;343
1440.0;340;419;341
1446.0;340;421;339
1452.0;341;419;340
1458.0;348;425;327
1464.0;347;428;325
1470.0;345;433;322
1476.0;343;433;324
1482.0;348;430;322
1488.0;347;433;320
1494.0;352;431;317
1500.0;351;432;317
1506.0;357;422;321
1512.0;357;425;318
1518.0;358;423;319
1524.0;361;415;324
1530.0;363;413;324
1536.0;358;417;325
1542.0;358;424;318
1548.0;357;425;318
1554.0;359;419;322
1560.0;364;416;320
1566.0;363;416;321
1572.0;362;412;326
1578.0;363;403;334
1584.0;361;408;331
1590.0;363;409;328
1596.0;366;414;320
1602.0;367;408;325
1608.0;370;408;322
1614.0;370;410;320
1620.0;370;409;321
