#auto generated file!
180.0;139;272;289
186.0;139;271;290
192.0;139;275;286
198.0;144;279;277
204.0;144;279;277
210.0;147;272;281
216.0;147;276;277
222.0;150;273;277
228.0;151;277;272
234.0;153;273;274
240.0;158;275;267
246.0;162;272;266
252.0;162;270;268
258.0;161;274;265
264.0;163;271;266
270.0;168;268;264
276.0;168;273;259
282.0;173;272;255
288.0;175;272;253
294.0;174;270;256
300.0;171;273;256
306.0;171;273;256
312.0;169;272;259
318.0;171;270;259
324.0;175;266;259
330.0;175;270;255
336.0;175;272;253
342.0;172;271;257
348.0;173;273;254
354.0;179;268;253
360.0;182;268;250
366.0;182;267;251
372.0;184;270;246
378.0;185;272;243
384.0;189;268;243
390.0;187;269;244
396.0;187;270;243
402.0;187;269;244
408.0;191;269;240
414.0;191;271;238
420.0;193;270;237
426.0;188;273;239
432.0;187;269;244
438.0;185;270;245
444.0;187;268;245
450.0;186;272;242
456.0;183;277;240
462.0;186;280;234
468.0;190;278;232
474.0;192;278;230
480.0;195;272;233
486.0;195;271;234
492.0;193;274;233
498.0;193;274;233
504.0;192;273;235
510.0;196;274;230
516.0;193;271;236
522.0;197;270;233
528.0;197;268;235
534.0;199;268;233
540.0;199;269;232
546.0;200;268;232
552.0;195;271;234
558.0;194;273;233
564.0;195;276;229
570.0;193;280;227
576.0;195;281;224
582.0;191;286;223
588.0;190;288;222
594.0;193;284;223
600.0;194;279;227
606.0;193;283;224
612.0;194;283;223
618.0;197;289;214
624.0;197;288;215
630.0;197;287;216
636.0;197;289;214
642.0;198;288;214
648.0;200;286;214
654.0;201;286;213
660.0;204;285;211
666.0;202;288;210
672.0;201;288;211
678.0;201;287;212
684.0;205;284;211
690.0;207;280;213
696.0;208;274;218
702.0;211;274;215
708.0;212;273;215
714.0;213;274;213
720.0;212;272;216
726.0;217;270;213
732.0;215;269;216
738.0;214;268;218
744.0;213;268;219
750.0;215;266;219
756.0;214;264;222
762.0;214;262;224
768.0;214;267;219
774.0;217;273;210
780.0;216;276;208
786.0;217;276;207
792.0;214;284;202
798.0;214;287;199
804.0;210;287;203
810.0;210;284;206
816.0;209;282;209
822.0;211;279;210
828.0;212;279;209
834.0;207;281;212
840.0;207;279;214
846.0;207;279;214
852.0;205;278;217
858.0;203;282;215
864.0;204;281;215
870.0;204;279;217
876.0;205;277;218
882.0;206;278;216
888.0;206;279;215
894.0;212;276;212
900.0;210;276;214
906.0;215;270;215
912.0;215;266;219
918.0;215;268;217
924.0;213;267;220
930.0;216;266;218
936.0;217;267;216
942.0;219;273;208
948.0;219;268;213
954.0;220;266;214
960.0;218;268;214
966.0;214;273;213
972.0;215;274;211
978.0;215;275;210
984.0;215;276;209
990.0;212;277;211
996.0;212;275;213
1002.0;212;272;216
1008.0;212;272;216
1014.0;212;273;215
1020.0;209;274;217
1026.0;212;273;215
1032.0;215;272;213
1038.0;216;274;210
1044.0;212;278;210
1050.0;212;280;208
1056.0;215;275;210
1062.0;213;277;210
1068.0;213;279;208
1074.0;211;280;209
1080.0;212;281;207
1086.0;211;283;206
1092.0;207;282;211
1098.0;211;284;205
1104.0;209;285;206
1110.0;209;284;207
1116.0;210;282;208
1122.0;209;287;204
1128.0;209;285;206
1134.0;209;284;207
1140.0;209;282;209
1146.0;206;283;211
1152.0;204;284;212
1158.0;202;286;212
1164.0;201;289;210
1170.0;201;290;209
1176.0;199;290;211
1182.0;199;284;217
1188.0;197;287;216
1194.0;197;281;222
1200.0;198;278;224
1206.0;198;275;227
1212.0;194;277;229
1218.0;194;281;225
1224.0;194;282;224
1230.0;196;288;216
1236.0;194;284;222
1242.0;195;287;218
1248.0;191;284;225
1254.0;194;284;222
1260.0;193;280;227
1266.0;194;275;231
1272.0;194;278;228
1278.0;195;281;224
1284.0;196;281;223
1290.0;198;283;219
1296.0;202;282;216
1302.0;201;279;220
1308.0;202;276;222
1314.0;201;278;221
1320.0;206;271;223
1326.0;205;271;224
1332.0;205;274;221
1338.0;207;275;218
1344.0;212;270;218
1350.0;211;271;218
1356.0;210;269;221
1362.0;211;270;219
1368.0;211;272;217
1374.0;208;275;217
1380.0;208;275;217
1386.0;209;273;218
1392.0;205;270;225
1398.0;204;273;223
1404.0;204;275;221
1410.0;205;277;218
1416.0;205;274;221
1422.0;206;271;223
1428.0;204;273;223
1434.0;205;271;224
1440.0;205;277;218
1446.0;209;279;212
1452.0;213;279;208
1458.0;212;283;205
1464.0;211;285;204
1470.0;213;283;204
1476.0;215;283;202
1482.0;213;284;203
1488.0;213;284;203
1494.0;212;286;202
1500.0;210;289;201
1506.0;209;286;205
1512.0;210;287;203
1518.0;211;289;200
1524.0;212;289;199
1530.0;214;291;195
1536.0;213;290;197
1542.0;213;293;194
